Company Name,Ticker,Market Cap (mil),Last Close,Avg Volume,% Price Change (1 Week),% Price Change (4 Weeks),% Price Change (12 Weeks),Price as a % of 52 Wk H-L Range,Relative Price Change (YTD),Sales Growth F(0)/F(-1),Operating Margin 12 Mo %,52 Week High,52 Week Low,Zacks Industry Rank,Sector,Industry,Net Margin %,Zacks Rank
"10x Genomics","TXG","8032.45","61.65","3169562","-4.06","29.9","111.78","93.55","237.51","5.25","-12.18","65.12","11.34","67","Medical","Medical Info Systems","-12.18","3"
"3M","MMM","87028.16","168.75","2606862","-6.25","-7.32","7.59","64.7","-5.89","1.52","18.35","183.78","141.2","98","Conglomerates","Diversified Operations","11.9","2"
"4D Molecular Therapeutics","FDMT","825.35","14.94","1116001","-3.98","45.33","71.33","82.86","77.86","230194.59","-194.74","16.76","6.14","156","Medical","Medical - Drugs","-194.74","3"
"908 Devices","MASS","426.98","10.33","555847","-.39","22.83","28.96","87.19","75.69","-5.76","-27.88","11.1","5.09","95","Medical","Medical - Instruments","-56.96","3"
"A. O. Smith","AOS","8053.94","59.26","1250162","-5.15","-6.2","3.57","14.1","-20.88",".32","13.6","80.47","55.78","98","Industrial Products","Manufacturing - Electronics","13.15","3"
"A10 Networks","ATEN","1797.8","24.76","1380003","-4.36","-19.72","-21.94","38.08","24.98","11.03","23.3","38.11","16.55","74","Computer and Technology","Internet - Software","13.85","3"
"A2Z Cust2Mate Solutions Corp.","AZ","262.82","5.9","693512","-14.74","-2.16","-.51","19.6","-19.08","10.26","-241.67","9.1","5.12","74","Computer and Technology","Internet - Software","-241.67","3"
"AAON","AAON","6152.69","74.62","1221508","-6.47","-19.89","-38.39","1.51","-12.62","20.11","8.29","148.25","73.49","41","Construction","Building Products - Air Conditioner and Heating","8.24","3"
"AAR","AIR","4941.48","123.87","362571","-10.62","-15.64","5.55","62.6","33.6","18.97","5.89","153.71","73.92","34","Aerospace","Aerospace - Defense Equipment","5.67","2"
"ABCELLERA BIOLG","ABCL","3483.11","11.36","10499694","-7.19","91.89","123.18","88.27","196.59","160.56","-248.83","12.5","2.78","164","Medical","Medical - Biomedical and Genetics","-248.83","3"
"ABM Industries","ABM","2721.67","46.46","345833","-2.74","-5.05","3.54","75.77","-1.93","4.62","2.32","49.36","37.39","172","Business Services","Business - Services","1.75","3"
"ACADIA Pharmaceuticals","ACAD","4984.8","28.93","1547153","-2.2",".45","36.14","84.4","-3.29","11.87","9.31","30.57","20.06","164","Medical","Medical - Biomedical and Genetics","33.42","3"
"ACI Worldwide","ACIW","5296.11","52.46","994475","-1.09","-9.22","19.96","64.44","-2.03","10.38","17.86","60.18","38.47","93","Computer and Technology","Computer - Software","12.4","2"
"ACM Research","ACMR","4519.55","69.9","934608","-11.64","-12.52","-12.58","43.04","58.21","15.24","10.69","126.89","26.83","1","Computer and Technology","Semiconductor Equipment - Material Services","14.48","1"
"ACV Auctions","ACVA","1149.6","6.77","4919621","-7.51","-11.85","13.97","34.2","-24.63","19.22","3.47","11.81","4.15","51","Business Services","Auction and Valuation Services","-7.88","3"
"ADEIA INC","ADEA","2754.8","24.98","815397","-4.4","-16.48","-19.03","60.48","29.3","17.91","44.9","33.63","11.74","159","Business Services","Technology Services","26.05","3"
"ADMA Biologics","ADMA","2130.09","9.51","2128469","-1.25","2.7","12.15","14.94","-53.45","19.63","33.47","20.38","7.6","164","Medical","Medical - Biomedical and Genetics","32.98","3"
"ADT","ADT","5471.89","7.49","6454531",".67","-2.73","11.79","46.67","-17.13","4.72","14.42","8.85","6.3","65","Industrial Products","Security and Safety Services","11.85","2"
"ADTRAN Holdings, Inc.","ADTN","612.74","7.52","1790353","-4.93","-4.93","-49.7","2.22","-22.73","17.46","2.48","19.4","7.25","31","Computer and Technology","Communication - Components","-2.29","4"
"AECOM","ACM","8553.16","66.46","2791110","2.07","-11.27","-3.09","7.39","-37.75",".21","6.7","134.35","61.04","98","Construction","Engineering - R and D Services","1.87","5"
"AES","AES","10558.89","14.8","7300113",".48",".68","1.16","48.01","-7.85","-.37","14.52","17.28","12.51","159","Utilities","Utility - Electric Power","14.3","3"
"AGCO","AGCO","8872.32","126.69","1074640","13.56","22.02","16.54","67.17","8.44","-13.55","4.18","140.49","98.45","219","Industrial Products","Manufacturing - Farm Equipment","5.15","5"
"AGNC Investment","AGNC","12589.81","10.62","14834118","-1.76","-.47","4.32","37.5","-11.54","19.46","186.81","12.17","9.69","234","Finance","REIT and Equity Trust","57.94","3"
"AH Realty Trust Inc","AHRT","482.62","6.47","554216","-3.58","-6.77","-5.55","54.77","-12.73","-59.74","-1.97","7.56","5.15","90","Finance","REIT and Equity Trust - Other","-18.23","4"
"AIRO Group Holdings, Inc.","AIRO","217.1","6.88","604684","-13.13","-9.59","-13.57","5.82","-24.9","4.57","-23.86","23.55","5.85","88","Aerospace","Aerospace - Defense","-23.86","3"
"AMC Global Media Inc.","AMCX","521.81","12.65","530363","-.47","5.15","24.02","96.84","18.65","-4.52","1.69","12.85","6.52","159","Consumer Discretionary","Media Conglomerates","-.88","1"
"AMERISAFE","AMSF","484.53","26.14","409567","-.57","-12.4","-18.44","2.04","-39.23","2.66","11.73","47.25","25.7","219","Finance","Insurance - Accident and Health","14","5"
"AMETEK","AME","53447.85","233.19","1328253","-4.9","-8.47","5.14","68.03","1.41","6.63","23.32","258.52","179.28","21","Computer and Technology","Electronics - Testing Equipment","20.04","3"
"AMN Healthcare Services","AMN","1292.81","33.38","689730","-2.51","1.77","13.61","85.02","89.12","-8.49","3.97","36.6","15.1","172","Business Services","Business - Services","3.06","3"
"ANI Pharmaceuticals","ANIP","1678.21","73.06","436894","-2.01","-8.54","-10.74","9.07","-17.36","43.78","18.68","98.81","70.49","164","Medical","Medical - Biomedical and Genetics","11.07","3"
"APA","APA","15658.96","44.695","5536522","8.51","28.95","17.62","100","63.16","-5.31","21.07","44.69","21.66","166","Oils-Energy","Oil and Gas - Exploration and Production - United States","19.48","3"
"APTIV PLC","APTV","9349.73","45.03","4947060","-2.68","-4.21","-30.94",".61","-47.16","3.47","8.45","88.67","44.76","159","Business Services","Technology Services","1.17","4"
"APi Group","APG","17009.83","39.36","2444256","-4.51","-5.79","-4.84","36.29","-8.14","12.72","15.24","49.4","33.64","172","Business Services","Business - Services","3.99","3"
"ARM Holdings PLC Sponsored ADR","ARM","250848.97","234.86","3648560","-6.45","-14.47","-23.61","38.91","91.85","22.79","38.85","439.46","104.55","46","Computer and Technology","Electronics - Semiconductors","20.25","3"
"ARMOUR Residential REIT","ARR","2286.08","16.15","3290745","-.43","-2.89","-4.04","41.42","-18.48","45.28","148.59","19.12","14.05","234","Finance","REIT and Equity Trust","44.9","3"
"ARS Pharmaceuticals, Inc.","SPRY","578.78","5.82","1761162","-3.48","8.58","-37.15","8.7","-55.39","-5.46","-184.25","13.06","5.13","156","Medical","Medical - Drugs","-184.25","3"
"ASE Technology","ASX","82884.41","37.08","6284461","-.48",".82","8.1","77.17","105.64","11.82","8.52","45.12","9.91","46","Computer and Technology","Electronics - Semiconductors","8.52","3"
"ASHLAND INC","ASH","3399.7","74.22","656759","-.13","3.51","14.41","92.3","12.95","-13.68","8.19","76.45","47.49","90","Basic Materials","Chemical - Specialty","2.82","3"
"ASML Holding","ASML","661621.25","1682.3","1130451","-3.63",".24","-2.99","75.69","40.4","20.81","30.11","1989.44","725.85","11","Computer and Technology","Semiconductor Equipment - Wafer Fabrication","30.11","3"
"AST SpaceMobile","ASTS","24284.05","62.4","10591234","4.21","-8.75","-28.54","26.5","-23.29","1505.21","-450.39","133.09","36.91","180","Computer and Technology","Wireless Equipment","-536.66","3"
"AT&T","T","177819.42","25.95","32322822",".31","12.53","11.81","59.85","-6.72","2.71","12.77","29.62","20.48","204","Computer and Technology","Wireless National","16.94","3"
"ATI INC","ATI","27464.21","201.69","1927218","-5.25","-1.67","9.99","80.82","56.93","5.16","11.84","231.78","74.88","34","Aerospace","Aerospace - Defense Equipment","10.09","1"
"ATS Corporation","ATS","1865.39","19.01","317878","-4.23","-31.99","-27.99","3.08","-38.37","18.19","5.45","35.38","18.49","58","Industrial Products","Manufacturing - General Industrial ","1.6","5"
"AXT","AXTI","3734.4","56.95","10200490","-12.63","-17","-33.23","39.19","211.01","-11.11","6.27","140.83","2.9","46","Computer and Technology","Electronics - Semiconductors","3.23","1"
"Abacus Global Management, Inc.","ABX","935.87","9.57","562549","-2.15","-9.38","5.05","65.19","-.06","110.18","33.55","12","5.02","156","Finance","Financial - Miscellaneous Services","10.55","3"
"AbbVie","ABBV","462405.03","261.72","4369266","-.45","6.3","16.35","93.8","2.28","8.57","30.03","265.97","197.38","98","Medical","Large Cap Pharmaceuticals","9.8","3"
"Abbott Laboratories","ABT","191155.45","110.47","7674710","-3.18","4.5","23.89","51.63","-21.27","5.67","19.79","136.62","82.56","93","Medical","Medical - Products","11.65","3"
"Abercrombie & Fitch","ANF","6069.37","136.6","2276174","-7.55","24.81","60.08","85.73","-3.1","6.42","8.59","148.42","65.61","84","Retail-Wholesale","Retail - Apparel and Shoes","10.03","2"
"Academy Sports and Outdoors","ASO","2704","43.6","1697732",".11","-8.92","-12.59","9.61","-22.08","2.02","6.56","61.19","41.73","98","Consumer Discretionary","Leisure and Recreation Products","6.24","4"
"Acadia Healthcare","ACHC","2583.53","27.75","1582874","-9.25","-13.93","16.06","67.15","74.62","5.04","4.14","35.61","11.68","35","Medical","Medical - Hospital","-33.44","3"
"Acadia Realty Trust","AKR","2800.21","20.39","1472906","-3.27","-5.12","-4.72","41.01","-11.36","14.2","12.14","22.72","18.77","98","Finance","REIT and Equity Trust - Retail","12.14","3"
"Acadian Asset Management Inc.","AAMI","3194.47","90.01","355400","-5.9","-1.53","18.31","86.82","71","11.49","24.38","97.31","41.93","156","Finance","Financial - Miscellaneous Services","15.17","4"
"Accelerant Holdings","ARX","4278.62","19.7","6997888",".15","60.69","39.52","87.18","7.58","51.49","27.02","21.22","9.36","166","Finance","Insurance - Brokerage","-113.08","2"
"Accenture","ACN","125334.73","187.68","4999137","3.47","9.93","10.08","38.54","-37.54","7.36","11.72","288.54","124.44","98","Computer and Technology","Computers - IT Services","10.66","3"
"Aclaris Therapeutics","ACRS","864.11","6.18","1661654","-.16","-2.83","50.73","92.49","83.33","-58.19","-921.5","6.53","1.81","156","Medical","Medical - Drugs","-921.5","3"
"Acuren Corporation","TIC","2042.54","9.36","2157336","-4.59","14.43","17.88","35.47","-17.33","39.45","-.91","14.49","6.54","159","Business Services","Technology Services","-5.64","3"
"Acushnet","GOLF","5073.65","86.87","455690",".08","-15.78","-8.12","29.06","-2.82","4.14","8.75","118.53","73.9","98","Consumer Discretionary","Leisure and Recreation Products","8.12","3"
"Adamas Trust, Inc.","ADAM","863.74","9.61","789507","-1.64","1.8","6.9","83.01","17.55","50.01","73.83","10.23","6.58","234","Finance","REIT and Equity Trust","29.82","1"
"AdaptHealth","AHCO","823.52","6.04","3599691","6.53","-7.01","-39.17","10.05","-45.85","-.49","2.16","13.38","5.22","93","Medical","Medical - Products","-7.07","3"
"Adaptive Biotechnologies","ADPT","3935.63","24.66","1949352","-5.73",".24","44.46","87.31","35.58","54.77","-24.02","26.44","12.41","164","Medical","Medical - Biomedical and Genetics","-20.73","3"
"Adecoagro","AGRO","1679.55","11.78","949019","6.32","26.8","4.43","57.27","32.64","-6","-.4","15.25","7.13","166","Consumer Staples","Agriculture - Operations","3.03","4"
"Adient","ADNT","1483.34","19.24","935159","1.48","-6.24","-11.42","15.5","-10.38","-1.04",".98","27.09","17.8","185","Auto-Tires-Trucks","Automotive - Original Equipment",".32","4"
"Adobe","ADBE","111216.53","279.79","4284617","2.31","7.89","19.89","49.63","-28.62","10.53","37.44","367.46","193.41","93","Computer and Technology","Computer - Software","28.69","4"
"AdvanSix","ASIX","475.76","17.62","319906","6.59","-12.03","-17.78","27.97","-9.06",".31","-.33","26.17","14.3","90","Basic Materials","Chemical - Specialty","-1.14","4"
"Advance Auto Parts","AAP","2585.12","42.8","2520454","-2.84","-28.16","-27.9","15.93","-2.76","-5.42","2.53","64.17","38.75","72","Retail-Wholesale","Automotive - Retail and Wholesale - Parts",".97","3"
"Advanced Drainage Systems","WMS","10001.76","132.64","685833","-6.24","-11.33","2.42","6.84","-18.23","5.03","16.46","175.38","129.5","163","Construction","Building Products - Miscellaneous","14","3"
"Advanced Energy Industries","AEIS","10741.13","268.19","495328","-5.25","-18.54","-12.97","50.43","14.38","21.37","16.54","389.05","145.25","11","Computer and Technology","Semiconductor Equipment - Wafer Fabrication","10.77","1"
"Advanced Micro Devices","AMD","746139","457.06","18342956","-4.96","-5.18","1.03","71.18","90.56","34.34","23.02","580.91","151.14","40","Computer and Technology","Computer - Integrated Systems","15.58","3"
"Aebi Schmidt Holding AG","AEBI","993.32","12.8","504599","3.64","-2.29","7.47","55.89","-9.65","40.58","1.09","15.61","9.24","46","Auto-Tires-Trucks","Automotive - Domestic","1.09","2"
"Aehr Test Systems","AEHR","2617.47","80.24","2411278","-11.94","-18.77","-14.02","48.21","254.86","-15.21","1.82","145.61","19.4","29","Computer and Technology","Electronics - Measuring Instruments","-14.25","2"
"Aeluma, Inc.","ALMU","235.22","12.85","444591","-7.02","-23.6","-42.38","10.21","-33.18","407.62","-39.4","31.49","10.73","46","Computer and Technology","Electronics - Semiconductors","-115.57",""
"AerSale","ASLE","261.07","5.47","525001","-4.54","-15.06","-11.49",".59","-31.31","-2.83","1.69","8.82","5.45","34","Aerospace","Aerospace - Defense Equipment","-1.23","5"
"Aercap","AER","24183.75","144.92","1009693","-3.28","-6.58","7.29","70.86","-9.99","6.5","35.97","155.24","119.82","60","Transportation","Transportation - Equipment and Leasing","37.85","1"
"AeroVironment","AVAV","7389.1","145.39","1198944","-1.01","-13.49","-15.93","3.19","-46.33","140.89","8.18","409.83","136.68","34","Aerospace","Aerospace - Defense Equipment","-9","3"
"Aeva Technologies","AEVA","956.33","15.17","1965463","-3.93","-22.64","-33.14","29.75","2","99.44","-477.41","29.29","9.19","185","Auto-Tires-Trucks","Automotive - Original Equipment","-150.12","3"
"Affirm","AFRM","24812.63","74.09","5251360","-3.1","-5.58","17.96","63.56","-11.12","31.34","45.29","92.18","42.53","74","Computer and Technology","Internet - Software","45.29","3"
"Aflac","AFL","58777.49","117.24","2177730","-.18","-6.63",".11","48.56","-5.07","-9.31","21.74","129.55","105.62","219","Finance","Insurance - Accident and Health","26.91","3"
"Agenus","AGEN","364.21","8.09","1174009","-1.94","3.98","163.52","95.17","130.05","10.37","89.19","8.36","2.77","164","Medical","Medical - Biomedical and Genetics","69.33","4"
"Agilent Technologies","A","42681.21","151.39","2235571","-2.38","7.29","15.02","84.39","-.66","6.73","23.33","159","110.24","93","Medical","Medical - Products","19.53","3"
"Agios Pharmaceuticals","AGIO","2037.63","34.13","976341",".41","7.6","18.18","50.93","11.96","48.03","-418.24","45.49","22.34","164","Medical","Medical - Biomedical and Genetics","-418.24","3"
"Agnico Eagle Mines","AEM","99687.54","196.66","3687377","-8.12","18.86","28.97","52.07","3.58","43.71","39.12","252.19","136.34","234","Basic Materials","Mining - Gold","40.44","4"
"Agree Realty","ADC","9033.67","72.63","1464548","-1.41","-4.53","-3.84","20.6","-9.97","16.42","30.3","81.92","70.22","98","Finance","REIT and Equity Trust - Retail","28.84","3"
"Air Products and Chemicals","APD","68910.04","309.45","921099",".91","4.87","11.91","94.32","11.86","-.52","23.4","314.19","230.76","98","Basic Materials","Chemical - Diversified ","-.38","3"
"Airbnb","ABNB","109733.45","183.26","5814193","-2.56","20.18","41.95","90.83","20.57","10.26","20.45","190.5","111.54","180","Consumer Discretionary","Leisure and Recreation Services","20.45","3"
"Airbus SE - Unsponsored ADR","EADSY","179088.86","56.75","394483","-5.27","-8.39","12.91","61.14","-12.51","10.85","7.71","64.09","45.2","34","Aerospace","Aerospace - Defense Equipment","7.71","3"
"Akamai Technologies","AKAM","15103.18","105.09","3389678","-2.75","-14.05","-19.14","37.14","7.55","5.44","23.46","161.14","71.97","187","Computer and Technology","Internet - Services","9.51","3"
"Alamos Gold","AGI","15123.82","36.13","4292480","-3.78","15.54","9.45","30.18","-16.38","34.29","38.71","55.33","27.83","234","Basic Materials","Mining - Gold","52.64","3"
"Alarm.com","ALRM","2797","56.55","368789","-.28","-.19","22.53","87.39","-1.03","7.59","14.8","58.63","42.13","65","Industrial Products","Security and Safety Services","11.11","1"
"Alaska Air Group","ALK","4634.33","41.59","2285173","-3.28","-20.1","-.22","24.94","-26.17","21.34","-.82","63.86","34.19","204","Transportation","Transportation - Airline","-1.19","3"
"Albany International","AIN","1669.35","58.78","319114","-.31","-4.9","-13.09","49.78","3.52","-3.88","6.52","76.29","41.42","219","Industrial Products","Textile - Products","-4.18","3"
"Albemarle","ALB","16255.2","137.75","2065659","2.41","15.91","-6.43","45.56","-13.04","-4.37","14.73","215.62","72.58","98","Basic Materials","Chemical - Diversified ","3.09","3"
"Albertsons Companies","ACI","6056.86","12.48","6131727",".65","5.32","-18.33","16.65","-35.1","3.46","1.32","19.74","11.03","177","Consumer Staples","Consumer Products - Staples",".08","5"
"Alcoa","AA","13472.58","51.05","4908859","2.67","7.05","-22.12","38.06","-14.22","7.87","9.29","83.79","30.93","212","Industrial Products","Metal Products - Distribution","9.48","5"
"Alcon","ALC","35731.08","72.24","1645277","-.59","2.37","9.27","40.62","-18.15","4.94","14.88","87.18","62.02","95","Medical","Medical - Instruments","5.92","3"
"Alexandria Real Estate Equities","ARE","9186.33","52.72","2020078","-.47","5.23",".78","26.17","-3.81","-2.88","-36.08","87.45","40.41","90","Finance","REIT and Equity Trust - Other","-36.08","3"
"Algonquin Power & Utilities","AQN","4334.01","5.63","3589195","-1.4","-2.43","-4.74","16.15","-18.26","4.92","9.82","6.98","5.37","159","Utilities","Utility - Electric Power","5.77","3"
"Alibaba","BABA","267994.44","111.81","12646615","-6.69","-13.01","-3.09","17.98","-31.89","8.09","4.78","189.34","94.81","98","Retail-Wholesale","Internet - Commerce","7","3"
"Alight","ALIT","381.46","14.16","446711","-1.19","-1.87","8.22","6.33","-67.58","-3","9.82","78.6","9.8","74","Computer and Technology","Internet - Software","-90.9","3"
"Align Technology","ALGN","11398.02","159.15","795878",".01","-8.97","-6.66","47.18","-8.99",".9","19.3","197.51","124.88","90","Medical","Medical - Dental Supplies","9.99","3"
"Alignment Healthcare","ALHC","2819.04","13.59","4373613","-2.23","-.66","-33.9","6.88","-38.56","46.06",".89","24.56","12.78","86","Medical","Medical Services",".89","3"
"Alkami Technology","ALKT","2126.01","19.88","1226942","-2.31","5.69","32.44","44.31","-23.06","32.89","8.23","26.53","14.59","74","Computer and Technology","Internet - Software","-9.21","4"
"Alkermes","ALKS","8005.66","47.72","1327065","-2.93","-3.81","8.85","73.87","52.28","-5.25","5.67","55.22","26.52","164","Medical","Medical - Biomedical and Genetics","3.96","3"
"Allegiant","ALGT","2044.32","74.78","544321","-9.47","-28.09","-6.7","27.4","-21.7","3.74","4.62","119.16","58.03","204","Transportation","Transportation - Airline",".9","3"
"Allegion","ALLE","13186.65","155.07","1395777","-3.25","-8.01","19.88","54.36","-13.04","7.82","17","179.77","125.65","65","Industrial Products","Security and Safety Services","15.36","3"
"Allegro MicroSystems","ALGM","6611.68","35.47","1895501","-3.85","-15.14","-20.36","27.06","20.06","22.77","13.38","69.62","22.8","46","Computer and Technology","Electronics - Semiconductors","1.5","4"
"Alliance Laundry Holdings Inc.","ALH","4460.83","22.44","2003289","-6.34","-19.89","-10.6","37.76","-1.54","13.31","13.7","28.01","19.06","203","Retail-Wholesale","Retail - Home Furnishings","10.08","2"
"Alliance Resource Partners","ARLP","3414.6","26.54","315856","1.34","4.49","5.11","62.02","2.01","-10.37","14.77","28.99","22.54","81","Oils-Energy","Coal","12.25","2"
"AllianceBernstein","AB","3409.34","36.63","300392","-.6","-1.27","-1.05","19.87","-15","1.24","8.87","42.8","35.1","86","Finance","Financial - Investment Management","6.6","3"
"Alliant Energy","LNT","17563.95","67.74","2301734","-1.71","-3.5","-7.21","28.59","-6.96","9.57","18.65","78.03","63.62","159","Utilities","Utility - Electric Power","18.45","3"
"Allied Gold Corporation","AAUC","3309.51","23.75","621192",".85","20.68","-5.23","54.14","-7.31","82.35","13.81","32.01","14","234","Basic Materials","Mining - Gold","-4.19","3"
"Allison Transmission Holdings","ALSN","10463.46","126.71","738920","-1.61","7.26","11.32","83.62","15.57","-6.67","16.46","136","79.27","185","Auto-Tires-Trucks","Automotive - Original Equipment","12.02","3"
"Allstate","ALL","65576.18","259.34","1678486","-.94","-1.98","16.12","81.47","11.25","5.58","17.36","275.11","190","60","Finance","Insurance - Property and Casualty","18.97","1"
"Ally Financial","ALLY","12977.16","42.66","2911880",".28","-4.65","1.86","59.35","-15.9","-3.26","17.86","47.25","35.96","70","Finance","Financial - Consumer Loans","16.75","3"
"Almonty Industries Inc.","ALM","5096.65","17.69","6706572","-3.02","32.91","15.62","70.28","79.29","10.56","38.43","23.42","4.14","208","Basic Materials","Mining - Miscellaneous","125.89","3"
"Alnylam Pharmaceuticals","ALNY","35780.55","267.4","1745584","11.88","16.91","-8.18","21.67","-39.96","65.19","22.7","491.22","205.48","164","Medical","Medical - Biomedical and Genetics","15.26","3"
"Alpha Metallurgical Resources","AMR","2957.89","233.29","367641","7.05","59.66","20.07","85.62","4.21","-27.99","-2.23","249.65","135.9","208","Basic Materials","Mining - Miscellaneous","-2.23","5"
"Alpha and Omega Semiconductor","AOSL","744.98","24.62","629161","-6.03","-24.34","-36.23","19.94","10.97","-2.48","-1.92","53.32","17.47","46","Computer and Technology","Electronics - Semiconductors","-6.23","2"
"Alphabet","GOOG","4082129.5","333.78","15424152","-1.57","-7.32","-5.53","65.11","-5.02","15.09","63.76","399.04","211.99","187","Computer and Technology","Internet - Services","54.77","3"
"Alphabet","GOOGL","4122977.5","337.12","22305752","-1.43","-6.98","-5.4","65.75","-3.83","15.09","63.76","402.62","211.35","187","Computer and Technology","Internet - Services","54.77","3"
"Alphatec","ATEC","1419.41","9.19","1657396","-2.44","-3.97","13.04","14.02","-61","24.95","3.1","22.68","6.99","95","Medical","Medical - Instruments","-13.5","3"
"Altria Group","MO","116147.38","69.56","9311588",".64","1.64","-4.88","73.46","7.72","-3.08","45.6","74.92","54.72","219","Consumer Staples","Tobacco","33.99","3"
"Alvotech","ALVO","1611.64","5.34","1042501","8.76","42.02","28.99","39.13","-7.05","19.7","-35.01","8.98","3","164","Medical","Medical - Biomedical and Genetics","-36.31","4"
"Amazon.com","AMZN","2750294.25","254.98","33043958","-2.04","-6.48","7.13","65.93","-1.36","12.38","10.29","284.02","198.79","98","Retail-Wholesale","Internet - Commerce","17.44","2"
"Ambarella","AMBA","2945.31","67.14","969091","-3.59","-17.97","7.2","39.46","-15.37","37.15","7.13","95.51","48.65","46","Computer and Technology","Electronics - Semiconductors","-17.19","3"
"Ambiq Micro, Inc.","AMBQ","1385.77","57.3","440685","-2.85","-9.06","-23.72","51","79.52","-4.67","-17.02","90.48","22.76","46","Computer and Technology","Electronics - Semiconductors","-37.77","2"
"Amcor","AMCR","21582.3","46.68","3683176","-1","-2.24","22.3","71.92","-.05","56.61","7.93","50.58","36.69","169","Industrial Products","Containers - Paper and Packaging","4.71","3"
"Amdocs","DOX","6742.53","62.46","1149964",".34","12.97","9.64","34.85","-30.73","-9.43","16.85","86","49.87","98","Computer and Technology","Computers - IT Services","9.75","3"
"Amentum Holdings, Inc.","AMTM","4865.68","19.9","2650139","-3.44","-14.96","-9.55","0","-38.73","71.59","4.22","37.53","19.9","98","Construction","Engineering - R and D Services","1.44","3"
"Amer Sports, Inc.","AS","15817.82","28.56","7915905","-8.11","-22.24","-15.4","0","-31.72","26.68","9.49","41.96","28.56","98","Consumer Discretionary","Leisure and Recreation Products","7.35","3"
"Amerant Bancorp","AMTB","1142.78","29.16","327864","1.82","-1.35","23.87","89.77","33.45","11.65","18.25","30.58","16.7","68","Finance","Banks - Southeast","8.76","1"
"Ameren","AEE","29314.93","105.89","1356654","-1.73","-2.81","-2.65","41.01","-5.32","15.43","16.88","118.32","97.25","159","Utilities","Utility - Electric Power","17.86","3"
"Ameresco","AMRC","1157.91","21.82","727481","-1.53","-14.97","-15.39","13.39","-33.48","9.16","1.63","43.23","18.51","95","Oils-Energy","Alternative Energy - Other","1.4","3"
"America Movil, S.A.B. de C.V. Unsponsored ADR","AMX","68754.4","22.88","2911351","-3.13","-4.75","-10.03","40.97","-1.16","3.21","9.38","27.75","19.5","193","Computer and Technology","Wireless Non-US ","9.38","3"
"American Airlines","AAL","8678.42","13.11","57198008","-5.27","-20.93","-2.31","36.76","-23.64",".78","-.3","18.15","10.18","204","Transportation","Transportation - Airline","-.56","3"
"American Assets Trust","AAT","1375.45","22.4","419397","-1.5","-2.9","-8.57","57.35","5.66","-4.73","4.09","25.85","17.76","98","Finance","REIT and Equity Trust - Retail","4.09","3"
"American Bitcoin Corp.","ABTC","573.09","7.87","1624763","-3.79","20.34","-36","1.99","-72.43","801.52","-71.75","139.58","5.19","156","Finance","Financial - Miscellaneous Services","-71.75",""
"American Eagle Outfitters","AEO","2791.77","16.66","4637363","-5.29","-6.51","-4.96","24.39","-43.59","3.16","6.08","28.19","12.94","84","Retail-Wholesale","Retail - Apparel and Shoes","5.01","2"
"American Electric Power","AEP","67271.19","123.57","3250409",".17","-2.29","-3.86","53.12","-4.31","10.93","14.19","138.69","106.44","159","Utilities","Utility - Electric Power","13.78","3"
"American Express","AXP","222838.73","329.98","2303427","-1.84","-5.45","5.31","40.72","-20.36","9.52","15.07","384.89","292.27","156","Finance","Financial - Miscellaneous Services","15.07","3"
"American Financial Group","AFG","11824.6","142.6","320217","-1.63","-2.81","7.69","75.09","-6.84","-1.8","12.06","148.71","124.18","60","Finance","Insurance - Property and Casualty","11.51","3"
"American Healthcare REIT, Inc.","AHR","12253.71","56.21","3089833","-1.66","1.28","20.06","91.39","6.65","9.15","4.85","57.72","40.18","90","Finance","REIT and Equity Trust - Other","4.84","2"
"American Homes 4 Rent","AMH","11896.05","32.99","1919832","-3.43","-4.6","-.69","66.47","-8.23","7.03","25.53","35.82","27.38","98","Finance","REIT and Equity Trust - Residential","25.53","3"
"American International Group","AIG","39807.86","76.13","3108344","-1.09","-4.98","1.59","28.84","-20.54","-1.75","16.07","86.59","71.89","79","Finance","Insurance - Multi line","11.13","3"
"American Public Education","APEI","837.3","45.75","310767","-.57","-14.99","-15.11","50.75","8.07","3.89","6.84","60.86","30.18","198","Consumer Discretionary","Schools","6.84","3"
"American Superconductor","AMSC","1380.12","28.49","658918","-3.39","-13.51","-22.54","6.24","-11.61","34.26","48.04","66.68","25.95","41","Computer and Technology","Electronics - Miscellaneous Components","42.56","4"
"American Tower","AMT","80573.81","172.92","1955660","-1.6","2.89","-10.17","25.9","-12.06","5.11","31.08","203.85","162.11","90","Finance","REIT and Equity Trust - Other","31.08","3"
"American Water Works","AWK","27720.71","139.49","2100338","1.45","3.97","10.3","75.56","-4.56","9.74","21.46","145.43","121.13","98","Utilities","Utility - Water Supply","21.35","3"
"Americas Gold and Silver","USAS","1836.2","5.43","5035291","-2.51","12.89","18.82","37.42","-5.12","17.71","3.99","10.03","2.68","208","Basic Materials","Mining - Miscellaneous","-26.67","5"
"Americold Realty Trust","COLD","4165.16","14.59","3458190","-4.45","3.99","1.6","72.92","1.3","-2.43","-17.44","16.25","10.12","90","Finance","REIT and Equity Trust - Other","-17.44","3"
"Ameriprise Financial","AMP","49609.71","551.85","379563","-1.5","-1.64","22.47","86.58",".49","7.04","21.38","570.68","430.4","86","Finance","Financial - Investment Management","20.24","2"
