Company Name,Ticker,Market Cap (mil),Last Close,Avg Volume,% Price Change (1 Week),% Price Change (4 Weeks),% Price Change (12 Weeks),Price as a % of 52 Wk H-L Range,Relative Price Change (YTD),Sales Growth F(0)/F(-1),Operating Margin 12 Mo %,52 Week High,52 Week Low,Zacks Industry Rank,Sector,Industry,Net Margin %,Zacks Rank
"Calumet, Inc.","CLMT","3508.54","41.88","1183799","-5.05","3.79","28.09","87.31","79.58","-1.25","-6.22","44.19","13.23","202","Oils-Energy","Oil and Gas - Integrated - United States","-4.52","2"
"Camden Property Trust","CPT","11251.36","110.74","1053914","-3.83","-1.82","6.23","72.5","-9.9","1.92","20.8","117.58","96.96","79","Finance","REIT and Equity Trust - Residential","20.8","4"
"Cameco","CCJ","41057.7","93.62","3997047","11.47","-.49","-18.3","37.41","-8.68","8.87","15.23","134.09","70.47","166","Oils-Energy","Alternative Energy - Other","10.2","3"
"Camping World","CWH","668.38","6.23","2644215","7.27","2.04","-2.84","7","-40.88","4.41",".38","17.91","5.63","170","Auto-Tires-Trucks","Automotive - Original Equipment","-1.55","4"
"Camtek","CAMT","6886.5","149.67","511865","16.25","5.39","-12.6","54.21","23.01","15.57","31.18","207.46","76.73","19","Computer and Technology","Electronics - Measuring Instruments","9.63","3"
"Canada Goose","GOOS","856.8","8.57","764098","-4.65","-6.47","-17.42",".95","-39.64","14.14","5.07","15.1","8.76","94","Retail-Wholesale","Retail - Apparel and Shoes","3.65","4"
"Canadian Imperial Bank of Commerce","CM","108336.5","118.44","1016588","2.11","4.13","7.82","94.81","16.09","-5.81","30.2","121.24","71.96","107","Finance","Banks - Foreign","15.84","4"
"Canadian National Railway","CNI","77291.81","126.4","1704536","-1.77","3.96","14.01","92.34","14.36","-.46","26.94","130.58","90.91","71","Transportation","Transportation - Rail","26.92","3"
"Canadian Natural Resources Limited","CNQ","92594.02","45.45","7254910","-3.66","5.47","-5.19","72.69","17.17","4.33","19.31","50.55","29.31","231","Oils-Energy","Oil and Gas - Exploration and Production - Canadian","22.04","3"
"Canadian Pacific Kansas City Limited","CP","80638.98","90.25","2929508",".18","2.29","6.78","90.9","10.08","1.64","27.5","93.71","68.88","71","Transportation","Transportation - Rail","25.02","4"
"Canadian Solar","CSIQ","1045.61","15.47","2118044","12.24","4.41","-23.19","24.47","-42.58","-6.65","-3.05","33.58","9.51","102","Oils-Energy","Solar","-1.87","3"
"Capital One Financial","COF","135966.66","220","4401759","6.19","15.46","22.08","55.63","-18.95","28.39","20.61","257.94","176.1","66","Finance","Financial - Consumer Loans","13.37","3"
"Capital Southwest","CSWC","1556.38","24.75","676645","3.43","3.87","4.18","94.29","-2.29","13.53","58.71","24.72","19.47","69","Finance","Financial - Investment Management","46.68","3"
"Capri Holdings","CPRI","1839.03","15","3490543","1.2","-10.5","-6.75","4.75","-41.81","-21.79","5.72","27.66","15.44","94","Retail-Wholesale","Retail - Apparel and Shoes","4.44","3"
"Capstone Green Energy","CEPL","252.7","8.34","348532","8.99","-23.55","-34.63","53.8","36.46","23.89","15.32","13.6",".96","166","Oils-Energy","Alternative Energy - Other","2.66","3"
"CarGurus","CARG","3283.71","36.38","1016753","-1.78","6.49","16.62","78.29","-15.85","1.41","24.01","39.03","26.96","109","Retail-Wholesale","Internet - Commerce","15.57","3"
"CarMax","KMX","8042.1","58.06","2704340","-4.13","12.66","52.87","82.42","29.99","-1.79","1.53","62.17","30.88","81","Retail-Wholesale","Automotive - Retail and Wholesale - Parts",".84","3"
"Cardinal Health","CAH","56029.07","237.66","2233859","4.41",".88","28.38","99.49","3.18","-1.87",".99","239.71","146.04","37","Medical","Medical - Dental Supplies",".62","2"
"CareDx","CDNA","2353.91","44.81","1341283","28.5","65.15","120.77","93.52","114.05","13.79","12.88","47.85","11.57","105","Medical","Medical Services","24.23","1"
"CareTrust REIT","CTRE","9718.92","41.13","2090029","-2.83","-.48","-3.06","79.17",".84","60.79","64.1","43.4","32.55","85","Finance","REIT and Equity Trust - Other","64.1","3"
"Caris Life Sciences,?Inc.","CAI","4650.1","20","3976074","5.52","-5.02","11.98","7.68","-45.96","96.97","10.62","39.3","14.55","105","Medical","Medical Services","10.62","3"
"Carlisle Companies","CSL","15302.65","382.83","536085","15.18","16.41","11.42","72.9","6.77",".33","16.47","418.74","295.41","154","Conglomerates","Diversified Operations","14.21","3"
"Carlyle Group","CG","17941.13","48.88","3221400","11.5","15.72","1.38","32.33","-25.27","-11.91","42.92","69.35","40.52","69","Finance","Financial - Investment Management","10.08","4"
"Carlyle Secured Lending","CGBD","714.43","10.66","585955",".88","-1.15","-7.55","7.25","-27.05","9.88","60.51","13.99","9.99","177","Finance","Financial - SBIC & Commercial Industry","19.52","3"
"Carnival","CCL","40637.49","28.79","18655532","6.69","15.72","18.54","57.23","-13.89","6.4","12.01","33.99","23.89","160","Consumer Discretionary","Leisure and Recreation Services","11.24","3"
"Carpenter Technology","CRS","28340.18","557.24","698309","7.49","-2.93","30.72","87.37","60.57","8.59","17.34","619.25","232.4","18","Basic Materials","Steel - Speciality","16.96","2"
"Carrier Global","CARR","53935.59","63.96","7308714","9.2","-1.96","-.21","58.78","9.75","-3.29","9.34","76","50.36","35","Construction","Building Products - Air Conditioner and Heating","5.52","2"
"Cars.com","CARS","661.89","11.74","659730","-8.29","9.63","13.85","68.6","-13.98",".57","15.3","13.79","7.58","109","Retail-Wholesale","Internet - Commerce","3.73","3"
"Carter Bankshares","CARE","780.22","33.9","389686","1.74","11.18","31.99","96.75","58.28","4.74","13.71","35.72","16.96","48","Finance","Banks - Northeast","36.79","3"
"Carter's","CRI","1466.61","40.29","1074450","3.23","5.38","19.58","78.28","9.18","1.91","4.02","44.37","24.02","76","Consumer Discretionary","Shoes and Retail Apparel ","6.55","2"
"Carvana","CVNA","76208.15","68.34","10036777","4.76","4.7","-.6","33.53","-27.04","48.63","6.26","95.69","56.26","109","Retail-Wholesale","Internet - Commerce","6.26","3"
"Casella Waste Systems","CWST","5727.44","90.46","686185","-.49","-8.94","6.8","46.56","-18.52","17.95","4.33","107.34","74.97","166","Business Services","Waste Removal Services",".38","3"
"Casey's General Stores","CASY","31560.01","832.42","313052","-1.65","1.16","-4","84.96","36.76","10.16","4.07","916.28","494.52","109","Retail-Wholesale","Retail - Convenience Stores","4.07","3"
"Castle Biosciences","CSTL","928.71","30.47","457310","24.28","28.6","67.49","54.4","-30.74","3.66","-5.43","43.04","15.32","109","Medical","Medical - Biomedical and Genetics","-5.43","3"
"Caterpillar","CAT","401212.47","856.96","3178345","11.29","-8.12","-3.46","70.5","34.77","4.29","14.87","1064.9","407.79","81","Industrial Products","Manufacturing - Construction and Mining","14.51","1"
"Cathay General Bancorp","CATY","4298.98","63.71","533229","1.41","6.35","14.89","98.88","17.46","-.43","39.89","64.35","44.78","215","Finance","Banks - West","24.66","2"
"Cboe Global Markets","CBOE","29737.78","289.17","1107718","-7.49","7.46","-22.35","39.39",".55","15.13","49.87","366.7","231.51","95","Finance","Securities and Exchanges","26.68","2"
"Celanese","CE","4730.84","43.95","2061740","-1.8","-8.79","-28.06","22.58","-9.57","-7.16","6.02","69.24","35.53","106","Basic Materials","Chemical - Specialty","-12.04","3"
"Celestica","CLS","41707.64","314.53","2716830","10.45",".56","-2.63","62.33","8.76","28.46","6.07","472.4","181.34","1","Computer and Technology","Electronics - Manufacturing Services","7.16","1"
"Cellebrite DI Ltd.","CLBT","3901.24","15.46","1200043","3.78","-5.27","29.26","54.04","-23.12","18.56","27.18","19.56","11.03","107","Computer and Technology","Internet - Software","14.48","3"
"Celsius","CELH","7451.92","23.77","8166483",".93","-4.74","4.63","5.38","-43.52","85.54","15.67","64.86","27.12","210","Consumer Staples","Food - Miscellaneous","5.85","4"
"Cemex","CX","16733.4","11.3","6648654","-1.28","-5.09","-12.83","62.55","-10.91","-.42","3.02","13.55","8.21","172","Construction","Building Products - Concrete and Aggregates","2.83","3"
"Cencora, Inc.","COR","61718.66","325.01","1367302","-.44","2.47","24.07","52.85","-16.76","9.31","1.01","374.75","252.74","105","Medical","Medical Services",".79","3"
"Cenovus Energy","CVE","51284.39","28.25","7486603","-4.61","4.13","-6.54","76.47","45.26","-10.22","12.37","31.8","14.5","109","Oils-Energy","Oil and Gas - Integrated - Canadian","12.37","3"
"Centene","CNC","33092.72","64.2","5226858","8.36","-.15","13.91","96.02","44.29","19.44","1.27","68.72","25.21","24","Medical","Medical - HMOs","-2.51","1"
"CenterPoint Energy","CNP","26776.98","40.67","6635485","-5.31","-7.72","-3.58","43.13","-6.03","8.26","13.09","45.04","37.32","175","Utilities","Utility - Electric Power","11.61","2"
"Centerra Gold","CGAU","3816.86","19.81","1554932","14.27","24.58","3.07","88.8","20.03","14.01","18.39","21.03","7.01","233","Basic Materials","Mining - Gold","36.92","3"
"Centrus Energy","LEU","3691.21","178.03","829324","17.5","12.71","-2.43","14.18","-31.5","1.52","10.23","436","146.61","183","Basic Materials","Mining - Non Ferrous","10.23","3"
"Centuri Holdings, Inc.","CTRI","2244.41","22.35","2069742","-8.52","-15.48","-30.68","12.75","-21.97","13.1","1.63","41.8","19.37","175","Utilities","Utility - Electric Power",".86","3"
"Cerence","CRNC","416.63","9.02","704788","15.98","-9.34","-13.67","43.12","-23.56","-24.05","19.23","13.52","5.96","156","Computer and Technology","Computers - IT Services","-6.5","3"
"CeriBell, Inc.","CBLL","693.97","18.25","341251","3.16","-5.72","2.12","58.91","-26.08","36.09","-63.51","23.43","10.92","163","Medical","Medical - Products","-63.51","3"
"Certara","CERT","1221.84","8.13","3912478","-.99","22.48","67.22","38.71","-19.42","8.75","15.71","13.6","4.48","109","Medical","Medical - Biomedical and Genetics","-16.75","3"
"Ceva, Inc.","CEVA","953.91","35.59","703140","14.74","-23.16","-10.25","51.84","41.02","2.49","9.35","50.06","17.21","107","Computer and Technology","Internet - Software","-10.47","3"
"Chagee Holdings Limited - Sponsored ADR","CHA","2013.54","10.16","419920","-3.01","-3.69","4.88","12.71","-16.4","8.6","13.26","23.4","9.16","71","Consumer Staples","Beverages - Soft drinks","7.25","3"
"Champion Homes, Inc.","SKY","5004.16","91.52","663135","13.5","15.15","35.27","81.02","-4.38","7.26","7.4","97.46","64.26","243","Construction","Building Products - Mobile Homes and RV Builders","7.16","3"
"Charles River Laboratories International","CRL","12558.29","265.51","895013","11.04","16.41","60.1","100","15.84","-.85","12.18","260.72","145.57","105","Medical","Medical Services","-5.96","2"
"Charles Schwab","SCHW","187861.41","107.66","8339457","3.4","6.21","18.48","100","-4.17","22.01","40.46","108.02","85.35","36","Finance","Financial - Investment Bank","38.79","2"
"Charter Communications","CHTR","18269.73","157.44","3168730","5.49","14.7","7.07","18.73","-34.97","-.56","9.05","282.74","123.31","67","Consumer Discretionary","Cable Television","9.05","3"
"Chatham Lodging Trust REIT","CLDT","624.59","13.03","345336","-1.18","7.47","35.29","94.7","74.14","-6.98","4","13.78","6.23","85","Finance","REIT and Equity Trust - Other","4","2"
"Check Point Software Technologies","CHKP","12798.31","125.28","1422335","-10.25","-8.4","8.84","13.64","-40.13","6.25","48.05","206.91","112.47","54","Computer and Technology","Security","37.93","3"
"Chemours","CC","2194.01","15.11","2629999","-11.52","-20.62","-42.06","23.54","9.68",".45","1.88","27.94","10.48","96","Basic Materials","Chemical - Diversified ","-5","2"
"Cheniere Energy","LNG","53385.43","265.77","1738461","-1.49","-2.37","6.42","61","16.16","27.21","21.1","296.91","188.83","212","Oils-Energy","Oil and Gas - Exploration and Production - United States","7.23","3"
"Chevron","CVX","371253.72","189.23","7473582","-2.84","5.93",".22","61.58","8.4","-6.79","9.95","211.15","146.75","234","Oils-Energy","Oil and Gas - Integrated - International","9.57","3"
"Chewy","CHWY","9838.46","23.43","7694528","3.13","16.88","10.99","26.27","-35.56","6.24","4.45","42.33","17.51","109","Retail-Wholesale","Internet - Commerce","1.99","4"
"Chime Financial, Inc.","CHYM","9876.02","31.25","5535074","15.61","23.55","49.05","54.34","-8.73","30.69","-.74","33.88","16.44","157","Finance","Financial - Miscellaneous Services","-.74","3"
"Chipotle Mexican Grill","CMG","43656.92","33.71","19814934",".76","3.2","7.44","39.85","-17.36","5.41","11.72","44.04","28.18","195","Retail-Wholesale","Retail - Restaurants","11.43","3"
"Choice Hotels International","CHH","5085.94","109.73","586915","-3.34","5.08","4.5","64.31","4.01",".75","19.4","126.99","84.4","203","Consumer Discretionary","Hotels and Motels","20.28","3"
"Chord Energy Corporation","CHRD","7316.08","132.5","761469","-4.78","6.4","-8.51","69.53","24.25","-7.12","17.14","149.65","84.99","212","Oils-Energy","Oil and Gas - Exploration and Production - United States","13.42","4"
"Chubb Limited","CB","136009.89","354.03","2041599","-2.59","-.72","11.56","88.56",".11","6.54","18.41","363.5","267.68","151","Finance","Insurance - Property and Casualty","18.1","3"
"Church & Dwight Co.","CHD","24583.81","103.36","1889589","3.79","7.77","8.99","93.15","9.55","1.57","13.52","105.26","81.6","209","Consumer Staples","Consumer Products - Staples","11.96","3"
"Churchill Downs","CHDN","6022.8","86.88","1050831","-2.39","1.3","1","12.05","-32.69","7.01","15.79","117.59","82.14","181","Consumer Discretionary","Gaming","13.82","3"
"Ciena","CIEN","57871.08","403.76","2004566","23.75","-7.29","-29.26","59.63","54.94","18.79","11.97","627","86.64","70","Computer and Technology","Communication - Components","7.87","2"
"Cigna Group","CI","71477.05","275.25","1877351","-8.76","-6.64","-10.05","39.18","-12.89","11.24","2.96","311","244.41","24","Medical","Medical - HMOs","2.27","3"
"Cincinnati Financial","CINF","27286.86","179.04","948431","-1.95","-2.08","8.9","66.33","-3.52","11.41","13.13","192.03","149.74","151","Finance","Insurance - Property and Casualty","23.84","3"
"Cinemark","CNK","4377.99","37.95","2877977","8.25","26.96","43.67","98.14","44.04","2.15","6.44","38.07","21.93","37","Consumer Discretionary","Film and Television Production and Distribution","6.44","1"
"Cintas","CTAS","80594.15","202.15","2689265","-6.99","11.78","23.14","60.35","-5.09","8.94","17.86","226.27","163.55","193","Consumer Discretionary","Textile - Apparel","17.75","2"
"Cipher Digital Inc.","CIFR","7765.23","18.21","29872244","5.77","-14.37","-11.91","57.19","12.35","48.04","-585.75","29.18","4.72","163","Business Services","Technology Services","-585.75","3"
"Circle Internet Group, Inc.","CRCL","15729.89","63.28","13159280","3.13","-1.23","-50","11.39","-29.27","63.86","15.53","164.82","50.23","157","Finance","Financial - Miscellaneous Services","15.53","3"
"Cirrus Logic","CRUS","6529.59","123.51","680680","-3.47","-11.83","-22.25","39.4","-3.2","5.34","24.64","178.9","97.25","50","Computer and Technology","Electronics - Semiconductors","21","4"
"Cisco Systems","CSCO","478884.31","120.88","20964638","8.02","6.75","19.27","86.68","39.8","5.3","26.89","130","66.2","172","Computer and Technology","Computer - Networking","20.14","3"
"Citigroup","C","234755.61","133.82","12721362","8.27",".18","10.91","85.25","4.54","-1.44","21.57","145.67","91.23","36","Finance","Financial - Investment Bank","10.23","1"
"Citizens Financial Group","CFG","30998.61","72.43","4479613","3.21","7.35","21.79","97.12","11.68","-2.47","24.36","74.4","46.64","48","Finance","Banks - Northeast","17.18","2"
"Clean Harbors","CLH","16323.93","307.64","507466","-5.24","2.75","2.08","86.28","16.89","2.39","7.03","326.34","201.73","166","Business Services","Waste Removal Services","7.03","3"
"Cleanspark","CLSK","3464.22","12.75","25003932","12.41","8.87","1.5","35.42","18.23","102.21","15.97","23.2","8.18","157","Finance","Financial - Miscellaneous Services","-67.66","3"
"ClearPoint Neuro","CLPT","401.44","13.39","640279","-6.93","-23.89","7.96","21.49","-14.74","17.78","-81.76","29.6","8.66","154","Medical","Medical - Instruments","-81.76","4"
"Clearway Energy","CWEN","6400.25","32.85","1117308","1.3","-6.42","-18.06","24.61","-16.91","4.23","5.78","41.26","27.89","166","Oils-Energy","Alternative Energy - Other","5.78","4"
"ClevelandCliffs","CLF","7217.33","12.23","26968182","11.16","33.02","15.1","57.78","-15.57","-3","-4.16","16.18","7.82","92","Basic Materials","Steel - Producers","-4.56","2"
"Cloudflare","NET","103551.47","284.43","3075594","8.35","7.15","52.09","94.07","31.7","29.85","16.25","301.33","160.19","107","Computer and Technology","Internet - Software","-3.73","2"
"CoStar Group","CSGP","12241.02","29.58","8059986","1.27","2.97","-5.51","4.41","-60.18","18.67","12.65","96.83","27.14","156","Computer and Technology","Computers - IT Services","2.08","3"
"Coca-Cola","KO","373590.31","86.85","17600220","-2.53","4.11","8.19","90.39","10.08","1.87","27.84","89.08","65.67","71","Consumer Staples","Beverages - Soft drinks","28.56","2"
"Cogent Communications","CCOI","644.5","10.91","1102184","1.42","4.13","-18.39","5.47","-47.09","-5.82","-17.53","45.7","10.97","109","Computer and Technology","Wireless National","-17.53","3"
"Cognex","CGNX","11767.52","67.38","1871809","22.29","10.3","11.11","95.46","74.18","8.73","21.64","72.42","34.8","20","Computer and Technology","Electronics - Testing Equipment","16.05","2"
"Cognizant Technology Solutions","CTSH","26432.44","56.89","9591682","-.34","31.46","21.34","35.54","-40.44","6.95","12.16","86.7","38.73","156","Computer and Technology","Computers - IT Services","10.26","3"
"Cognyte Software","CGNT","674.71","9.03","479072","2.82","1.33","-5.88","47.29","-13.91","14.09","4.41","12.24","6.34","107","Computer and Technology","Internet - Software","-.66","3"
"Cohu","COHU","2448.82","51.79","1089762","31.5","-.75","5.23","59.99","97.03","12.74",".88","73.91","18.47","37","Computer and Technology","Electronics - Manufacturing Machinery","-7.43","3"
"ColgatePalmolive","CL","74360.27","93","4799494","-.22",".26","6.16","75.75","4.63","1.4","14.65","99.14","74.98","209","Consumer Staples","Consumer Products - Staples","9.68","3"
"Collegium Pharmaceutical","COLL","1159.18","29.11","351651","-1.52","-.25","2.49","29.82","-31.58","23.62","37.81","49.84","29.75","151","Medical","Medical - Drugs","9.41","3"
"Coloplast A/S Sponsored ADR","CLPBY","15099.59","6.61","301037",".3","10.38","6.53","23.64","-30.14","5.1","17.22","9.93","5.7","154","Medical","Medical - Instruments","7.46","4"
"Columbia Financial","CLBK","2465.5","10.84","7890029","-1.28","14.02","22.77","93.59","35.14","3.85","22.13","11.08","6.24","157","Finance","Financial - Miscellaneous Services","11.19","4"
"Columbia Sportswear","COLM","2925.25","57.28","662708","-10.01","-8.67","-1.46","43.76","-7.97",".85","5.38","67.79","48.96","193","Consumer Discretionary","Textile - Apparel","6.05","4"
"Columbus McKinnon","CMCO","620.58","20.76","821127","47.06","62.63","43.14","84.13","10.47","23.93","5.15","23.27","12.12","6","Industrial Products","Manufacturing - Material Handling","-21.25","1"
"Comcast","CMCSA","87828.76","25.17","33955608",".57","6.73","-.76","23.14","-26.61","-.02","11.02","34.15","21.92","67","Consumer Discretionary","Cable Television","8.97","3"
"Comfort Systems USA","FIX","61132.55","1713.6","537570","14.28","3.09","-14.63","76.22","64.96","29.52","12.77","2066.51","680.86","35","Construction","Building Products - Air Conditioner and Heating","12.77","1"
"CommVault Systems","CVLT","5519.17","133.36","723168","10.69","-9.36","33.42","48.23","-5.85","18.89","17.1","195.41","75.18","87","Computer and Technology","Computer - Software","5.62","3"
"Commerce Bancshares","CBSH","8697.06","59.13","1181184","-1.11","3.59","18.56","79.08","1.03","2.44","31.29","62.88","47.49","51","Finance","Banks - Midwest","26.07","2"
"Commercial Metals","CMC","8370.94","73.69","1115566","11.13","21.89","7.59","77.05","-3.11","-1.61","7.73","83.21","50.35","92","Basic Materials","Steel - Producers","6.72","3"
"Companhia de saneamento Basico Do Estado De Sao Paulo  Sabesp","SBS","19107.46","5.37","5902699","3.23","-4.74","-7.5","49.79",".89","1.75","19.14","7.08","3.79","212","Utilities","Utility - Water Supply","24.25","4"
"Compass","COMP","9585.97","12.58","11934776","10.51","13.34","58.01","89.13","7.58","23.67",".63","13.58","6.68","107","Computer and Technology","Internet - Software",".63","3"
"Compass Diversified Holdings","CODI","816.31","10.77","617274","8.5","7.64","-8.59","79.18","100.34","-14.77",".9","12.48","4.65","109","Finance","Financial - Investment Funds","-12.3","3"
"Compass Minerals International","CMP","1260.01","25.66","342276","2.42","3.23","-.6","79.49","35.52","11.32","2.55","33.51","16.54","96","Basic Materials","Chemical - Diversified ","1.42","3"
"Comstock Resources","CRK","3805.32","13.21","2565544","2.78","-6.9","-10.93","3.87","-50.45","77.12","5.58","27.37","12.38","212","Oils-Energy","Oil and Gas - Exploration and Production - United States","23.31","4"
"Concentra Group Holdings Parent, Inc.","CON","3936.1","30.54","819081","-2.69","-2.23","18.9","86.19","38.53","13.85","8.3","32.69","18.71","105","Medical","Medical Services","7.97","3"
"ConnectOne Bancorp","CNOB","1680.64","33.09","479340","1.92","6.43","14.18","93.96","12.97","27.18","35.1","34.11","22.68","48","Finance","Banks - Northeast","20.21","2"
"ConocoPhillips","COP","140152.55","116.76","6274970","-2.56","3.9","-2.01","61.03","8.92","8.07","12.21","133.8","85.66","202","Oils-Energy","Oil and Gas - Integrated - United States","12.1","3"
"Consolidated Edison","ED","39919.14","108.95","2166173","-3.5","-3.36","2.03","64.39","-3.34","10.89","11.83","115.46","95.41","175","Utilities","Utility - Electric Power","12.52","3"
"Constellation Brands","STZ","22310.49","132.52","1966109","-.84",".23","-7.03","6.56","-16.07","-10.96","23.11","173.22","127.65","226","Consumer Staples","Beverages - Alcohol","18.87","3"
"Constellation Energy Corporation","CEG","95205.13","261.1","2734363","2.78","8.42","-3.55","17.09","-33.48","8.34","10.85","403.95","236.5","166","Oils-Energy","Alternative Energy - Other","12.69","4"
"Constellium","CSTM","4021.11","28.61","1760129","7.38",".34","-14.15","71.91","39.51","15.19","5.69","36.15","13.08","236","Industrial Products","Metal Products - Distribution","5.69","3"
"Construction Partners","ROAD","5940.1","100.16","1342297","1","3.11","-17.18","24.74","-14.21","54.2","4.34","140.48","93.43","157","Construction","Building Products - Miscellaneous","3.9","4"
"Controladora Vuela Compania de Aviacion, B. de C.V.","VLRS","975.92","8.05","591140","10.71","-1.06","14.97","55.25","-16.46","-3.31","-5.71","10.63","5.58","160","Transportation","Transportation - Airline","-5.71","3"
"Copart","CPRT","26765.21","29.01","11823882","-6.2","1.12","-12.23","7.63","-34.55","9.68","33.48","49.97","27.17","203","Business Services","Auction and Valuation Services","33.48","4"
"CorMedix","CRMD","581.33","7.51","882585","3.06","-16.08","-1.2","13.52","-43.53","617.03","40.93","14.83","6.25","109","Medical","Medical - Biomedical and Genetics","45.25","3"
"Corcept Therapeutics","CORT","11965.41","107.95","1417126","19.09","19.1","93.92","91.14","181.91","12.79","6.52","118.32","32.15","151","Medical","Medical - Drugs","6.52","3"
"Core & Main","CNM","9004.49","45.49","1850719","9.82","2.06","-1.79","16.9","-20.65","2.77","7.12","66.98","42.37","195","Industrial Products","Manufacturing - Tools & Related Products","5.87","2"
"Core Natural Resources, Inc.","CNR","4218.11","89.98","515116","7.39","3.9","1.54","32.64","-16.21","86.23","-1.49","113.23","69.36","32","Oils-Energy","Coal","-1.49","3"
"Core Scientific, Inc.","CORZ","6995.58","21.05","12916697","20.14","-7.36","-9.29","52.66","32.52","-37.53","-71.01","29.16","13.55","157","Finance","Financial - Miscellaneous Services","-325.5","3"
"CoreWeave Inc.","CRWV","40232.42","85.33","26826700","47.8","-.12","-19.24","33.06","11.26","167.94","-16.78","148.75","60.82","107","Computer and Technology","Internet - Software","-25.57","3"
"Corebridge Financial, Inc.","CRBG","14973.37","34.01","4305631","5.8","12.53","27.04","89.04","-1.32","4.52","10.61","34.98","22.3","151","Finance","Insurance - Multi line","4.37","4"
"Corning","GLW","134979.55","157.18","14070406","26.32","-14.85","-24.12","48.58","58.62","19.14","14.08","255.69","63.17","70","Computer and Technology","Communication - Components","11.2","3"
"Corpay, Inc.","CPAY","25787.24","398.28","552619",".43","14.07","19.1","98.59","16.2","13.93","33.67","396.52","255","157","Business Services","Financial Transaction Services","22.72","3"
"Corsair Gaming","CRSR","1197.08","10.61","1492252","9","26.41","50.94","87.57","67.12","11.86","6.03","12.14","4.58","181","Consumer Discretionary","Gaming",".71","2"
"Corteva","CTVA","52488.31","76.86","4417748","-13.08","-7.64","-5.61","59.88","4.02","2.92","14.27","90.51","61","96","Consumer Staples","Agriculture - Operations","5.66","3"
"Costco Wholesale","COST","417752.63","949.15","2229496","-3.29","-1.17","-8.82","37.65","-3.18","8.17","2.99","1094.32","850","63","Retail-Wholesale","Retail - Discount Stores","3.01","3"
"Coupang","CPNG","28721.03","16.35","20570254","5.54","-15.79",".25","4.78","-39.89","14.09","-1.01","33.53","15.12","109","Retail-Wholesale","Internet - Commerce","-2.16","4"
"Coursera","COUR","983.83","5.56","7448725","-5.99","1.22","9.42","9.46","-30.03","9.04","9.1","12.7","5.09","163","Business Services","Technology Services","-15.39","1"
"Cousins Properties","CUZ","5063.16","29.83","1668180","-4.77","2.46","16.56","85.95","5.75","16",".63","32.3","21.34","85","Finance","REIT and Equity Trust - Other",".62","3"
"Covista Inc.","CVSA","4386.92","124.26","342954","-3.51","-1.48",".09","60.76","10.42","12.85","14.89","154.45","89.36","102","Consumer Discretionary","Schools","12.26","3"
"Cracker Barrel Old Country Store","CBRL","1313.15","58.22","927943","3.89","20.93","102.94","89.88","105",".37",".37","62.55","25.02","195","Retail-Wholesale","Retail - Restaurants",".79","3"
"Crane Company","CR","12893.53","218.55","511007","7.9","4.18","24.23","94.86","7.2","8.16","14.97","226.44","160.86","61","Industrial Products","Manufacturing - General Industrial ","12.97","2"
"Crane NXT, Co.","CXT","3013.49","54.35","591495",".71","6.46","26.47","49.54","-1.39","11.43","13.68","68.91","36.13","163","Business Services","Technology Services","7.78","3"
"Credo Technology Group","CRDO","41888.53","230.43","5806695","26.59","-13.17","18.63","63.72","38.37","205.68","49.55","302.52","87.81","50","Computer and Technology","Electronics - Semiconductors","35.37","3"
"Crescent Energy Company","CRGY","3626.16","11.33","5754949","-.63","14.49","-12.86","52.35","15.99","22.14","15.24","13.92","7.75","166","Oils-Energy","Alternative Energy - Other","1.27","3"
"Crexendo","CXDO","220.31","6.49","494360","-.82","-13.85","-29.07","21.05","-9.25","12.05","16.27","10.47","5.6","163","Computer and Technology","Internet - Services","5.31","3"
"Cricut","CRCT","1274.08","6.07","617193","26.72","41.82","54.06","75.16","8.69","-.53","12.71","6.84","3.74","163","Business Services","Technology Services","12.71","1"
"Criteo","CRTO","856.67","17.58","511890","-24.66","-25.32","5.57","13.27","-26.68",".6","19.1","24.83","15.86","109","Computer and Technology","Internet - Software and Services","5.6","4"
"Crocs","CROX","6583.82","134.18","1082052","2.85","12.15","41.67","94.29","42.32","-1.5","16.1","141.19","73.39","193","Consumer Discretionary","Textile - Apparel","14.64","2"
"CrowdStrike","CRWD","213691.89","207.39","8352709","16.99","9.81","49.22","98.9","58.72","21.71","20.72","211.22","87.56","54","Computer and Technology","Security","-.89","3"
"Crown Castle Inc.","CCI","32227.61","74.92","4659078","-6.64","-3.98","-17.61","0","-26.36","-35.08","25.78","107.19","73.84","85","Finance","REIT and Equity Trust - Other","20.71","3"
"Crown Holdings","CCK","13284.01","121.1","1148947","1.99","11.8","21.88","100","5.13","4.78","7.09","122.14","90.21","67","Industrial Products","Containers - Metal and Glass","5.91","2"
"CryoPort","CYRX","768.64","14.71","609870","2.14","-.07","15.09","86.57","40.79","-22.86","-20.14","16.57","6.74","105","Medical","Medical Services","41.57","3"
"CubeSmart","CUBE","9445.56","41.85","2342122","-1.13","5.03","5.16","92.3","3.14","20.88","29.41","42.5","35.36","85","Finance","REIT and Equity Trust - Other","29.41","3"
"Cullen/Frost Bankers","CFR","10324.78","164.76","641574","-.48","8.07","23.38","94.28","16.28","2.46","28.66","168.94","119.85","53","Finance","Banks - Southwest","23.34","1"
